year_harvest	NUMD	IRR	ETP_1	ETP_2	ETP_3	ETP_4	ETP_5	ETP_6	ETP_7	ETP_8	ETP_9	PR_1	PR_2	PR_3	PR_4	PR_5	PR_6	PR_7	PR_8	PR_9	RV_1	RV_2	RV_3	RV_4	RV_5	RV_6	RV_7	RV_8	RV_9	SeqPR_1	SeqPR_2	SeqPR_3	SeqPR_4	SeqPR_5	SeqPR_6	SeqPR_7	SeqPR_8	SeqPR_9	Tn_1	Tn_2	Tn_3	Tn_4	Tn_5	Tn_6	Tn_7	Tn_8	Tn_9	Tx_1	Tx_2	Tx_3	Tx_4	Tx_5	Tx_6	Tx_7	Tx_8	Tx_9
11	85	4	0.431214	0.630409	0.963793	1.63224	2.70941	2.59619	4.31596	2.87658	1.45403	2.4527	1.91106	3.63585	3.83468	3.11606	2.02793	1.50984	2.11797	4.60639	53.0582	82.5637	89.9438	128.103	197.468	184.928	268.812	188.303	121.741	0.323137	0.447044	0.546719	0.55977	0.329255	0.308621	0.158509	0.335929	0.55977	3.63098	0.406615	5.20437	7.60538	10.406	12.0476	15.9364	15.4521	12.4623	8.52959	6.71856	11.4738	13.9858	18.4563	20.1352	26.0963	23.708	20.4262
12	85	4	0.272445	0.659835	1.11056	1.83738	2.77306	3.44123	4.05591	2.93604	2.72358	2.02251	4.25594	1.7056	2.78552	2.32588	2.84465	0.387185	1.7522	0.180139	41.5895	56.5177	107.746	144.912	199.026	223.55	249.574	187.91	186.176	0.387097	0.872537	0.407675	0.631609	0.423248	0.491379	0.147942	0.37208	0.054023	3.36285	4.32416	1.98371	5.74387	10.0409	15.2805	15.2321	15.6702	12.8499	8.43797	8.83816	9.13458	12.8468	18.2815	23.3227	25.259	24.834	24.7526
14	85	4	0.334611	0.568303	1.39513	1.81052	2.31914	3.1799	4.15479	2.65913	1.69675	2.38329	3.79946	2.23059	2.15017	2.18891	1.05245	0.284809	2.36332	1.65351	47.5792	60.748	134.234	144.014	173.461	222.394	268.472	185.724	150.225	0.456062	0.549941	0.392102	0.455172	0.311457	0.302299	0.0789766	0.397664	0.284483	3.23007	4.36291	5.53094	6.37727	8.95001	11.6408	15.0536	14.2576	10.2055	7.52661	10.486	13.2444	12.8899	16.9892	19.9916	25.4873	22.6645	19.2788
15	85	4	0.316916	0.594259	1.73474	2.06102	2.95194	3.40295	3.40546	3.38279	2.13048	2.16194	3.16602	0.557944	1.42373	1.77068	2.9394	2.54075	0.833507	2.10412	46.2614	78.4241	171.978	169.258	204.08	225.113	219.692	216.059	162.702	0.395439	0.525246	0.0500556	0.217816	0.320912	0.294828	0.367631	0.218576	0.381609	1.31944	1.26604	1.58004	4.51189	11.829	14.2804	15.3857	17.5608	13.5633	5.46459	5.99578	11.8079	13.5501	20.3923	22.7958	24.1339	26.8914	23.1142
16	85	4	0.448839	0.654317	1.03708	2.19134	2.71065	3.73861	3.79204	3.31333	1.65165	1.33421	2.43877	2.33116	1.89388	2.71249	2.80999	1.73534	2.21252	3.94312	54.6541	69.7572	101.246	178.21	195.656	249.042	243.141	216.766	125.509	0.363181	0.477217	0.416574	0.293678	0.422692	0.310345	0.205228	0.290323	0.498851	4.28988	3.54655	5.70591	6.46815	9.7462	13.2384	15.0049	14.8626	11.6885	9.48614	8.62496	12.5225	14.3654	17.7994	23.035	24.4795	24.4312	19.6134
18	85	4	0.440857	0.749197	1.39668	2.15995	2.85079	5.08728	3.87013	3.14193	1.88395	0.906337	1.2412	1.38784	1.6726	1.53336	0.101556	2.88503	1.89662	1.57766	59.5431	93.7479	147.843	176.845	208.981	311.603	242.394	209.803	155.41	0.343159	0.252081	0.294216	0.415517	0.106785	0.0304598	0.320912	0.329255	0.386782	1.01946	3.15638	3.6428	6.04865	10.0667	15.5697	16.3763	15.0196	11.4422	5.89595	10.1986	12.2158	14.2903	19.8236	27.8822	26.7676	25.7178	20.8105
19	85	4	0.324459	0.541139	1.07018	1.65608	1.80157	2.72416	2.77923	2.73159	2.55627	2.4007	3.16285	2.33581	1.67126	4.95879	3.6061	3.25744	2.44214	0.177086	50.4823	66.2757	108.801	137.186	141.069	183.47	188.551	191.088	201.516	0.481646	0.613301	0.434372	0.427011	0.654616	0.449425	0.402113	0.388209	0.0143678	2.46223	5.50831	5.67842	6.40057	9.63594	12.7618	14.7782	13.6179	10.5097	7.64094	11.8898	13.8357	14.1698	16.5537	20.4174	22.7117	22.4303	22.0973
21	85	4	0.3746	0.611277	1.04115	1.89706	2.4124	3.07574	4.18349	2.78097	2.03575	3.55274	3.27785	3.33558	3.00436	4.48771	1.56865	0.760917	1.08032	1.60037	48.0829	69.2614	95.5514	143.695	175.985	209.604	265.942	181.55	158.339	0.525028	0.508005	0.585095	0.637356	0.446607	0.314943	0.166852	0.334816	0.162069	1.14129	3.1958	5.56751	6.28883	9.42161	13.8728	15.1393	14.1544	12.2204	6.99505	8.79435	11.6424	12.6696	17.8259	21.8689	25.6401	23.2389	22.5358
24	85	4	0.53449	0.497748	1.28236	2.75632	2.74409	3.12681	3.88015	2.77092	2.44494	1.72415	2.3076	1.84538	0.189193	1.47936	1.78926	1.64134	1.83935	1.99287	49.71	67.1489	127.512	220.177	199.59	201.469	235.663	184.325	170.446	0.411012	0.349754	0.472191	0.0551724	0.348165	0.237931	0.299778	0.234705	0.302299	6.16553	4.82313	3.97902	5.52728	10.1456	14.9851	17.4903	15.0726	14.1931	10.8858	10.7858	11.4137	16.4755	19.7202	24.4831	27.6377	23.2904	24.6722
27	85	4	0.317716	0.80149	1.11871	2.47429	2.45826	3.05461	4.10023	3.65268	3.27118	2.21127	2.92354	2.927	2.07094	3.26248	2.86127	0.714332	0.342683	0.00289952	45.903	84.6718	108.545	184.315	179.693	205	245.76	228.471	209.124	0.407119	0.331897	0.497775	0.493678	0.472191	0.42069	0.110122	0.171301	0	-3.26851	4.51406	2.74778	7.17714	9.11153	13.2277	16.4705	13.8824	13.8361	1.8133	11.3551	10.0674	16.2723	17.871	22.2828	27.6148	26.2718	26.3068
29	85	4	0.475058	0.593682	1.14276	2.33935	3.12474	2.97118	3.10582	3.49579	2.57566	0.972503	1.63099	2.39352	1.79892	0.975722	2.09044	3.07512	2.04951	1.82173	58.3167	62.5103	102.707	166.581	209.437	187.151	188.814	208.902	170.775	0.245829	0.579434	0.433815	0.283333	0.420467	0.461494	0.490545	0.259733	0.154598	-3.0986	2.82818	3.16281	7.73536	8.73639	12.8268	16.3293	15.5854	14.7694	3.75244	8.62521	11.5328	17.61	17.9217	21.7227	25.1627	27.0842	26.7317
31	85	4	0.634682	0.881077	1.67235	1.64675	3.73969	4.70065	4.97218	3.8731	2.63112	0.869709	4.23214	1.35215	4.67165	1.26131	0.611185	1.33362	1.58905	1.40925	69.4428	94.6898	131.093	129.289	232.138	272.865	280.659	226.654	172.505	0.200779	0.310961	0.275862	0.695402	0.280868	0.225862	0.195773	0.220801	0.172989	0.472488	2.08822	5.96315	5.88939	12.0666	13.7307	16.2039	14.9551	11.9464	8.06818	11.5887	15.7678	13.561	23.9873	25.2755	28.5483	27.2073	23.6971
38	85	4	0.57795	0.688947	1.58591	2.21108	3.06595	4.22922	4.15992	2.77295	2.31199	4.08074	2.68697	1.49395	1.91796	3.24977	1.58595	1.86267	2.2909	2.19222	44.0744	67.9335	143.726	171.181	206.855	255.654	244.329	180.484	163.479	0.401557	0.521998	0.20356	0.317816	0.585651	0.296552	0.273081	0.561735	0.312644	5.41434	1.35471	2.95155	6.67546	10.4418	15.4396	16.2601	14.6138	9.5937	12.0422	7.78488	13.2676	17.2254	19.3735	25.0899	26.2613	24.1112	21.0533
43	85	4	0.439674	0.868378	1.19277	2.16673	3.06317	4.31647	3.91257	3.71572	2.24516	3.00174	0.550872	3.25671	3.81687	2.02617	0.773867	3.89107	1.37852	1.14321	42.321	87.4231	92.8812	167.691	204.087	262.676	233.099	217.621	160.147	0.685762	0.331897	0.628476	0.474138	0.468854	0.201149	0.467742	0.347052	0.312644	4.70733	2.80084	8.3003	6.55837	11.7777	14.5438	16.0955	16.2393	10.1832	9.83425	9.72806	15.3245	14.5256	20.3592	24.8207	25.3378	27.2002	21.4037
46	85	4	0.432024	0.888832	1.58789	2.23489	3.33342	4.45884	4.47973	3.13619	2.68325	4.82918	0.879063	2.26902	4.09013	2.35434	0.541976	0.914124	3.14771	0.900279	41.2325	90.5235	139.054	167.615	226.969	261.056	257.588	189.572	165.875	0.617353	0.274078	0.505562	0.575287	0.419355	0.244253	0.188543	0.55228	0.343103	3.12687	1.18799	3.27024	6.8299	10.4612	15.8546	16.4548	16.2747	13.1825	8.1422	9.27768	12.0071	14.7288	19.8478	25.975	26.6368	25.9412	24.0374
49	85	4	0.512561	0.881477	1.77771	2.89358	3.20152	3.71519	4.24661	3.67488	3.0518	1.19224	3.99585	1.9367	0.876867	5.56045	3.06589	0.983101	2.01258	1.22628	51.4572	71.1782	147.099	198.104	202.442	232.419	244.252	215.693	196.052	0.471635	0.636699	0.566741	0.351149	0.588432	0.61954	0.43604	0.414905	0.293103	3.63696	4.62335	4.77299	9.72494	12.0661	14.8156	15.6072	15.191	10.7476	8.59481	11.0516	12.4394	19.8659	19.5371	23.2111	24.1469	25.3032	22.4242
11	86	2	0.456125	0.64519	1.17783	2.38485	2.86255	3.4317	3.79362	2.6475	1.98918	0.957553	0.897526	2.05834	1.42363	2.30092	1.86279	1.8566	3.04452	1.14451	26.2875	62.6049	96.4767	163.473	192.899	209.406	218.955	167.455	129.168	0.406072	0.558824	0.301708	0.331373	0.685009	0.417647	0.29222	0.514232	0.264706	3.48523	-0.577214	3.4164	4.81812	9.15801	11.3662	14.6985	13.2382	11.4863	6.96454	4.49031	9.12795	13.5855	17.6024	19.152	23.5243	21.4811	19.6747
12	86	2	0.371157	0.796079	1.20088	1.58546	3.06367	3.97789	3.54599	2.61832	2.27481	2.16539	3.95773	1.93481	2.44617	1.5663	2.70419	2.23266	1.94612	0.715946	24.3462	57.8983	91.0338	113.452	194.474	234.926	201.435	166.921	130.483	0.740038	0.82563	0.645161	0.766667	0.165085	0.431373	0.432638	0.459203	0.211765	2.32233	1.37748	1.55518	4.34757	9.65354	13.6369	12.5258	13.3154	11.1825	5.76846	6.37141	6.11976	10.2464	17.4093	21.983	20.9521	22.1607	20.8322
14	86	2	0.311536	0.576996	1.70146	2.15234	2.45482	3.19701	3.22118	2.8234	2.22556	2.7944	2.45621	1.17732	2.04502	1.99643	1.62847	3.91847	2.00861	1.47163	24.8696	46.9983	125.989	134.859	159.979	201.678	192.674	175.551	146.386	0.573055	0.557809	0.296015	0.621569	0.726755	0.556863	0.468691	0.349146	0.380392	0.629009	2.4219	4.02862	5.89339	8.52952	9.80373	13.8837	12.1639	8.47821	4.25082	7.09709	12.6409	11.7498	15.0822	17.4671	21.7313	20.64	17.0294
15	86	2	0.362496	0.587943	1.80993	1.81016	2.60119	4.25632	3.45764	3.39218	2.30345	0.699415	1.47316	0.166794	1.32256	3.16328	1.4014	1.08963	1.2049	3.24189	28.3658	52.1111	147.493	132.241	163.401	250.81	201.586	208.5	146.06	0.330171	0.569328	0.0815939	0.384314	0.480076	0.182353	0.506641	0.330171	0.513726	0.860996	1.19226	1.26763	3.66301	9.27736	12.7127	13.8269	14.4821	11.2324	4.21231	5.11543	10.8038	11.4693	16.8714	21.5751	21.4161	25.1555	21.3283
16	86	2	0.622451	0.80374	1.01871	2.69044	3.0165	3.46784	3.37987	3.01563	1.90816	2.04147	1.74806	1.77274	0.552746	1.68482	2.49791	0.975313	1.23234	4.11744	31.6026	55.4246	78.7229	182.622	193.306	205.146	191.606	177.716	110.63	0.654649	0.352941	0.499051	0.14902	0.451613	0.466667	0.375712	0.296015	0.621569	4.63941	2.36076	3.96867	5.37309	7.94312	11.5251	11.9653	13.429	10.056	8.60507	7.78611	9.55135	14.5694	16.1903	19.8868	21.2059	22.6426	17.3488
18	86	2	0.533145	0.672904	1.38926	3.07919	3.14542	5.04342	4.31126	3.84515	1.68016	0.646383	1.05223	1.00668	0.459627	0.661696	0.0365944	1.43238	0.15317	2.03085	28.9784	51.2796	116.462	206.139	200.943	278.971	241.777	227.792	113.668	0.411765	0.212982	0.3074	0.264706	0.206831	0	0.343453	0.0872865	0.5	2.66766	1.57568	1.34153	3.81499	9.13638	14.0126	15.6932	13.2838	10.0774	6.32178	6.35049	8.62152	13.6585	19.8031	25.9681	26.4064	25.5937	18.8046
19	86	2	0.502751	0.799551	1.32728	2.0065	2.96497	2.91084	3.46232	2.95137	2.16111	2.18058	2.91934	1.46914	1.57813	3.02687	1.67796	1.72953	0.817884	0.983977	35.1656	53.3824	98.6578	143.89	187.939	171.221	196.689	187.842	142.638	0.550285	0.779412	0.550285	0.358824	0.696395	0.44902	0.402277	0.351044	0.266667	1.66278	4.18409	4.54498	3.48511	8.62611	11.23	13.8032	12.0977	8.73735	5.16503	8.46652	11.4924	11.84	16.0514	18.2376	21.3161	20.5595	18.8122
21	86	2	0.381022	0.486873	1.00917	1.84384	2.60825	3.31392	3.789	2.38466	2.12289	0.962283	2.39506	3.50558	2.08691	1.75732	1.45013	0.66217	1.83445	0.959155	35.0272	39.5957	72.1798	124.133	170.361	196.958	216.051	147.179	143.911	0.332068	0.510504	0.774194	0.494118	0.516129	0.505882	0.159393	0.466793	0.221569	-3.57258	-0.0477483	3.10157	4.67124	8.29761	12.2991	12.8284	12.5846	9.66085	0.760487	4.61597	8.93095	11.8168	16.0357	19.5681	21.9847	20.2378	19.7951
24	86	2	0.464364	0.569055	1.29418	2.31286	2.5266	3.24942	3.74063	2.24744	2.04634	2.56278	0.829033	1.91889	0.477035	3.42741	3.03197	1.52474	0.909896	2.02511	34.4935	58.3557	108.737	169.715	172.308	203.476	221.531	146.005	133.589	0.523719	0.405462	0.535104	0.201961	0.508539	0.713726	0.26945	0.396584	0.398039	0.911325	2.20798	2.59686	4.44025	9.28756	13.6201	14.8844	13.7607	11.485	5.51906	7.18296	9.95164	13.6512	17.3159	21.4149	24.1853	21.7626	22.2618
27	86	2	0.301268	0.773789	1.10003	2.20656	2.49481	2.98797	3.89039	2.40785	2.51759	1.32642	0.51634	2.18461	2.05442	2.50575	2.02923	2.15504	1.59123	1.08523	33.6266	75.2092	89.3542	147.619	157.798	184.955	230.953	149.521	156.331	0.599621	0.111345	0.624288	0.417647	0.364326	0.384314	0.370019	0.358634	0.0666667	-4.3594	-1.67405	1.78286	5.51242	9.64021	10.8962	13.4841	11.9463	10.5192	1.08162	5.28985	7.74354	13.5055	16.9253	18.4721	23.0147	21.0628	21.4741
29	86	2	0.479472	0.497549	1.13635	2.78324	2.95384	2.63034	3.39976	2.87434	1.80237	1.23721	1.68016	2.10347	1.27054	2.18807	3.62907	2.73396	2.98258	1.45525	36.8123	36.7382	87.8107	181.406	187.977	151.458	191.869	173.862	108.456	0.142315	0.634454	0.54649	0.27451	0.404175	0.8	0.481973	0.343453	0.398039	-3.91634	0.972002	0.870429	7.31428	6.85636	11.244	13.835	13.201	12.6039	-0.649845	4.75338	7.08507	16.2287	14.6782	17.8783	21.1867	22.0681	20.7246
31	86	2	0.416244	0.724044	1.54519	1.67836	4.16377	3.87849	4.27056	2.96983	2.28493	0.976562	1.63631	2.67094	3.11781	1.04527	2.05952	0.766395	0.918701	1.3692	38.4016	54.7579	104.706	119.219	261.506	238.551	246.376	181.018	145.084	0.296015	0.638655	0.485768	0.688235	0.157495	0.333333	0.275142	0.313093	0.192157	1.76422	3.02825	5.68861	4.26007	10.3724	12.0293	14.6823	13.5214	11.5268	6.19661	8.003	13.3756	11.2127	21.0626	21.1194	24.8001	24.1733	21.1376
38	86	2	0.558733	0.778073	1.39483	2.70256	2.80203	4.48109	4.46607	3.14494	2.45889	1.29377	1.80819	0.760998	0.351417	1.47608	0.29202	0.815855	1.71753	1.12271	44.3779	69.3137	116.972	198.297	187.606	266.207	251.616	184.46	161.644	0.273245	0.543611	0.136622	0.00392157	0.533207	0.252941	0.256167	0.411765	0.178431	1.67563	0.213388	2.08619	4.94138	7.53139	12.2256	13.2108	13.5647	9.09191	5.37374	4.09394	9.50969	15.0291	14.5984	22.0817	22.8578	22.8081	18.4
43	86	2	0.54312	0.867202	1.25557	1.87289	3.29984	3.70743	3.43025	3.01704	1.63065	3.46407	1.74177	5.35245	2.57883	1.37574	1.1613	4.06862	2.39048	3.27645	42.6814	70.451	91.6645	140.321	207.444	233.696	202.762	177.898	107.741	0.650854	0.609244	0.793169	0.709804	0.259962	0.370588	0.512334	0.485768	0.570588	2.53488	2.56261	5.4229	5.68165	10.7584	11.7296	14.8574	14.6615	9.43087	6.62246	7.82647	10.7466	11.9273	19.4454	21.1811	23.6443	24.2964	17.0456
46	86	2	0.476681	0.976999	1.61615	2.23333	3.37437	3.83786	3.28617	2.68189	2.40755	3.064	0.296013	1.14429	2.00508	1.16091	0.933704	1.96286	3.25395	0.765446	34.6606	78.9411	132.729	165.001	228.864	232.43	195.782	157.816	146.193	0.71537	0.279919	0.42315	0.498039	0.223909	0.390196	0.404175	0.611006	0.190196	2.44807	2.39282	2.90367	6.14386	8.57845	12.2664	13.6951	14.8714	11.9462	6.80701	8.10056	10.4491	14.7256	17.4411	21.7904	22.635	23.8842	21.6612
49	86	2	0.699495	0.804712	1.55558	3.1263	3.17696	3.35128	3.35267	2.78096	2.13079	1.6615	3.3636	1.9536	0.928675	2.71305	2.60571	3.31984	3.45865	0.723253	45.7876	63.3717	123.262	220.904	197.769	200.236	198.668	170.265	140.347	0.470588	0.554622	0.535104	0.0666667	0.631879	0.631373	0.605313	0.436433	0.235294	5.25368	5.07134	3.09034	7.9004	11.0493	13.8797	13.5856	13.2251	9.92603	9.53618	10.364	11.3227	20.9337	18.5976	21.3578	21.3107	21.3463	19.111
11	87	4	0.480529	0.778854	1.29255	2.48322	2.80703	3.59695	3.76784	2.7758	2.02328	1.15061	1.02463	1.64543	1.60433	2.78095	2.58188	1.4604	1.97984	1.07033	25.0177	62.1511	96.5548	170.675	184.971	217.701	221.485	176.157	133.717	0.41129	0.491071	0.395161	0.316667	0.798387	0.433333	0.322581	0.508065	0.241667	3.92942	0.272723	4.39486	6.19018	9.94226	12.4625	16.1674	14.4161	12.811	7.45668	5.20368	9.72291	14.0534	18.1867	19.965	24.2271	22.0453	20.4252
12	87	4	0.428839	0.846063	1.31082	1.6182	3.01475	3.98292	3.89541	2.86101	2.24966	1.82003	4.08498	2.03603	2.02813	1.26162	2.77052	1.27308	1.3862	0.562282	25.0547	57.7427	94.9112	115.876	192.394	234.177	225.387	178.317	143.823	0.733871	0.75	0.612903	0.766667	0.258065	0.35	0.387097	0.322581	0.1	2.71518	2.29761	2.26471	5.18371	10.6021	15.1088	14.3502	14.8236	12.7999	6.20581	6.99745	6.74439	11.0286	18.2507	22.5174	21.9546	22.3427	21.121
14	87	4	0.376776	0.604328	1.82039	2.14702	2.57744	3.30818	3.62145	2.68113	2.16307	2.87211	1.94765	0.890392	1.36814	1.6666	1.40232	3.36432	2.71092	1.30539	27.7345	52.6358	132.898	123.664	158.484	203.84	213.314	172.577	153.67	0.580645	0.482759	0.225806	0.525	0.524194	0.55	0.435484	0.346774	0.316667	1.41523	3.77219	5.61009	6.96002	9.76396	11.1556	15.1975	13.8419	10.0624	5.01185	8.04198	13.118	12.4868	15.8349	18.5625	22.4713	20.9862	17.4268
15	87	4	0.474827	0.728598	1.9344	1.81816	2.70448	4.27925	3.53037	3.63581	2.39487	0.721307	1.33421	0.133475	1.07035	3.10941	1.54695	1.67472	1.13972	2.71458	33.3426	56.6796	151.952	131.802	173.106	249.023	196.376	213.999	154.887	0.403226	0.517857	0.0645161	0.241667	0.419355	0.183333	0.483871	0.266129	0.4	1.89422	2.19243	2.94969	5.26464	10.4513	14.5089	15.3497	16.396	12.9568	5.10866	5.79543	11.102	11.9509	17.8103	22.0478	21.8463	25.1878	21.4254
16	87	4	0.685614	0.892942	1.04889	2.70563	3.20209	3.621	3.62152	3.20941	1.8603	1.88624	1.16103	1.90354	0.782115	1.56217	1.99621	0.844765	1.41363	3.53512	33.6115	59.1944	81.4919	181.182	205.838	214.432	211.548	187.412	107.14	0.564516	0.410714	0.395161	0.2	0.322581	0.35	0.322581	0.298387	0.7	5.28786	3.46254	5.48031	7.10712	9.47371	13.0479	14.165	14.9501	11.445	9.08436	8.54411	10.3908	14.8824	16.9066	20.5983	22.0902	23.1767	17.712
18	87	4	0.673533	0.85208	1.49097	3.21283	3.32469	5.35814	4.28752	4.09079	1.77142	0.423042	0.952647	1.05532	0.749387	0.390064	0.0339505	1.95265	0.354075	1.6758	30.5953	56.1915	123.752	212.706	211.077	287.259	234.327	236.873	117.205	0.306452	0.387931	0.274194	0.216667	0.129032	0	0.282258	0.0645161	0.466667	3.54178	2.55202	2.79195	5.92646	11.3529	17.1074	17.9308	15.6211	11.6475	6.8714	7.33359	9.42638	14.0534	20.0608	26.0701	26.2307	24.9953	19.1439
19	87	4	0.592207	0.884	1.44654	2.14481	2.96279	2.99063	3.55679	2.88449	2.23626	1.84184	3.11798	1.16898	1.71081	2.47454	2.23664	1.74732	1.04305	0.656656	35.5034	53.0398	98.7976	156.111	180.061	169.442	200.74	180.21	150.101	0.475806	0.839286	0.443548	0.366667	0.58871	0.508333	0.322581	0.362903	0.133333	2.72009	4.83791	5.84734	5.3068	10.0737	12.4802	15.269	14.0567	10.6575	5.86283	9.10266	12.0454	12.3447	16.8178	18.6208	22.1076	20.8436	18.8806
21	87	4	0.478064	0.639599	1.01278	1.83298	2.59975	3.26999	3.792	2.63175	2.15293	0.934499	2.17631	3.34597	2.01576	1.53796	1.50604	0.346644	1.85858	0.801141	35.9258	39.1556	65.7338	120.763	163.595	189.18	220.681	157.135	146.249	0.395161	0.5	0.798387	0.5	0.580645	0.466667	0.129032	0.427419	0.225	-2.77266	0.994069	4.3126	5.88975	9.5399	13.9722	15.1742	13.9659	11.9158	1.18905	5.62947	9.54948	12.4024	16.7249	20.175	22.5529	20.6765	19.7704
24	87	4	0.505978	0.673305	1.31216	2.42199	2.60388	3.42013	3.83413	2.30299	1.95435	2.03247	0.808658	1.27772	0.40342	3.13901	3.67132	2.03053	0.943843	1.62772	31.723	56.4886	105.186	173.903	173.75	209.714	225.979	154.385	145.662	0.580645	0.330357	0.443548	0.2	0.491935	0.616667	0.233871	0.362903	0.35	1.97229	3.11569	4.02201	5.82799	10.9618	15.4157	16.9688	14.7192	13.7072	6.34335	7.83374	10.7641	14.0306	18.5093	22.6706	25.0712	22.3335	23.0274
27	87	4	0.414554	0.770585	1.22656	2.23121	2.6004	3.13744	4.09588	2.72557	2.52346	1.03998	0.450067	2.16529	1.94152	1.87695	1.52262	1.85335	1.10181	1.20059	33.0741	75.2131	92.3064	146.864	156.41	186.85	243.482	170.159	168.965	0.637097	0.107143	0.637097	0.4	0.435484	0.391667	0.322581	0.298387	0.0666667	-3.23913	-0.278816	2.96641	6.9903	10.6712	12.3971	15.709	13.3676	12.7587	1.61197	6.0126	8.60915	14.2239	17.7986	19.8531	24.3553	22.0733	22.7199
29	87	4	0.551523	0.584511	1.25347	2.83218	3.06484	2.88423	3.62909	3.20109	1.76273	1.11965	1.41025	1.59337	0.86971	1.76248	2.95558	2.45227	3.37248	1.01002	34.3298	34.179	91.1162	178.719	191.286	162.52	199.192	191.722	116.803	0.266129	0.696429	0.548387	0.341667	0.298387	0.775	0.475806	0.41129	0.441667	-3.50079	1.58818	1.94467	8.65369	8.4736	12.5181	15.4256	14.7057	14.2799	-0.202724	5.24905	7.64493	17.1058	15.7202	18.9157	22.3166	23.0747	21.8254
31	87	4	0.549154	0.875266	1.75645	1.76493	4.38299	3.86359	4.25974	3.2173	2.14543	0.805861	1.71629	2.24273	3.01619	0.397535	2.01702	1.19653	1.05232	1.37962	41.5064	58.6636	113.958	123.206	271.983	232.064	248.385	195.559	145.137	0.41129	0.642857	0.403226	0.583333	0.0967742	0.333333	0.379032	0.322581	0.15	2.53594	3.65989	6.66026	5.38762	12.1337	13.7621	16.392	15.2193	12.7977	6.8271	8.73148	14.6924	12.6501	23.2764	22.4525	25.7376	25.1376	22.115
38	87	4	0.524945	0.868624	1.39745	2.76279	2.74941	4.4042	4.41581	3.05315	2.54776	1.36702	1.69273	0.633364	0.278783	1.40688	0.450399	1.11272	2.22743	0.967291	38.696	54.8425	106.988	183.608	162.904	238.497	230.157	167.49	152.693	0.282258	0.456897	0.16129	0.05	0.459677	0.191667	0.193548	0.387097	0	2.58451	1.25124	3.29172	6.80607	9.18307	14.3379	15.0748	14.9675	10.3189	6.50671	5.22742	10.8697	16.3768	16.3988	23.6294	24.2783	23.6811	19.3009
43	87	4	0.631439	0.910381	1.21498	1.92845	3.12104	3.83418	3.41287	3.15035	1.64484	2.58081	1.46827	3.9488	2.44609	1.17237	1.2285	5.84067	1.97933	2.65594	37.5781	63.0265	72.9466	124.985	175.682	222.517	184.234	175.628	98.4315	0.637097	0.571429	0.766129	0.675	0.290323	0.341667	0.467742	0.395161	0.441667	3.51805	3.54498	6.71782	6.87721	12.3837	13.6523	16.3879	15.9102	10.7947	7.64946	8.63743	12.1105	12.8058	20.6787	22.4479	24.488	25.1336	17.7197
46	87	4	0.581072	1.02459	1.68584	2.29046	3.44743	3.79919	3.28221	2.84723	2.48719	3.22699	0.157653	1.04319	1.83797	1.13785	0.721455	1.35775	2.56771	0.688678	28.934	69.2303	119.484	151.132	218.636	218.312	188.461	155.495	145.157	0.685484	0.189655	0.419355	0.525	0.370968	0.125	0.5	0.556452	0.241667	3.19225	3.18571	4.09905	7.79653	10.1027	14.5092	15.4126	16.4271	13.4341	7.352	9.19011	11.5092	15.5871	18.7117	23.0938	23.9021	24.9003	22.5198
3	88	3	0.584246	1.5059	2.11074	2.40996	3.47799	4.32844	5.19086	4.73923	2.93531	1.97949	0.612712	0.0121512	4.02162	2.87176	1.88702	0.249553	0.141598	2.99672	56.3172	117.708	190.862	173.353	227.276	276.827	291.865	272.051	202.834	0.337521	0.108647	0	0.347018	0.252632	0.32	0.0733446	0.0590832	0.0996491	1.51508	3.92171	4.22751	9.32421	11.0033	15.3809	16.7381	15.7873	15.0839	7.67345	12.8994	15.5293	17.8626	19.3155	23.2666	25.9949	27.4871	25.7702
5	88	3	0.627169	0.887019	1.45039	2.20258	3.62992	3.97746	4.39347	3.98218	2.06339	2.8151	4.23185	1.4259	4.89199	0.862104	3.57424	1.39287	1.85234	5.40194	61.2877	80.558	133.791	178.515	245.099	250.606	266.142	229.467	143.742	0.437351	0.489474	0.290662	0.439298	0.215959	0.368772	0.314092	0.25365	0.41614	-0.820491	-0.323016	3.62071	7.47871	10.4747	14.3127	18.1985	15.4989	13.5954	5.26691	5.65992	12.0953	15.8743	20.032	22.2932	27.8235	24.4885	21.3971
6	88	3	0.581947	0.775868	1.46325	2.549	3.7427	4.06072	4.95402	4.20935	2.68199	1.50713	5.68063	3.5275	1.83646	1.1706	1.30477	0.299666	0.92967	1.17614	88.1497	81.7395	117.258	187.551	251.428	255.904	297.223	244.513	175.419	0.128014	0.38294	0.486587	0.16	0.177929	0.298947	0.147708	0.177929	0.188421	0.55572	3.48532	4.91222	7.36453	12.6083	15.9551	17.9192	16.098	14.3364	8.40712	10.0068	11.8326	16.2837	21.4919	24.5828	28.2848	26.3845	23.2926
