year_harvest	NUMD	ETP_1	ETP_10	ETP_11	ETP_12	ETP_2	ETP_3	ETP_4	ETP_5	ETP_6	ETP_9	PR_1	PR_10	PR_11	PR_12	PR_2	PR_3	PR_4	PR_5	PR_6	PR_9	RV_1	RV_10	RV_11	RV_12	RV_2	RV_3	RV_4	RV_5	RV_6	RV_9	SeqPR_1	SeqPR_10	SeqPR_11	SeqPR_12	SeqPR_2	SeqPR_3	SeqPR_4	SeqPR_5	SeqPR_6	SeqPR_9	Tn_1	Tn_10	Tn_11	Tn_12	Tn_2	Tn_3	Tn_4	Tn_5	Tn_6	Tn_9	Tn17.2_1	Tn17.2_10	Tn17.2_11	Tn17.2_12	Tn17.2_2	Tn17.2_3	Tn17.2_4	Tn17.2_5	Tn17.2_6	Tn17.2_9	Tx_1	Tx_10	Tx_11	Tx_12	Tx_2	Tx_3	Tx_4	Tx_5	Tx_6	Tx_9	Tx010_1	Tx010_10	Tx010_11	Tx010_12	Tx010_2	Tx010_3	Tx010_4	Tx010_5	Tx010_6	Tx010_9	Tx34_1	Tx34_10	Tx34_11	Tx34_12	Tx34_2	Tx34_3	Tx34_4	Tx34_5	Tx34_6	Tx34_9
42	71	0.28245	1.01357	0.413014	0.327489	0.594503	1.23181	1.58425	2.71128	4.11721	1.99904	0.958561	2.16871	2.03771	7.1742	3.19869	1.53633	3.64841	3.36557	0.617526	4.35661	50.3622	92.0955	48.4833	31.886	66.588	124.11	131.759	187.132	258.841	133.198	0.43427	0.611516	0.497133	0.865418	0.571376	0.291363	0.664516	0.673604	0.27957	0.64767	1.60551	7.70805	3.50216	2.90632	3.46961	2.84212	4.90501	10.3022	12.2034	12.7417	0	0	0	0	0	0	0	0	0	0	5.68473	14.127	8.4366	7.60685	8.90383	10.063	12.0332	16.7314	20.2966	20.4442	27.6667	1.53763	17.9892	23.3118	22.3763	17.129	8.03226	0.193548	0	0	0	0	0	0	0	0	0	0	0	0
48	71	0.318797	1.22107	0.513759	0.336993	0.554474	1.26257	2.48264	2.95544	4.15354	2.23585	1.74209	3.32865	2.43214	1.87868	2.21322	3.56279	0.961283	2.34622	1.61663	0.693806	48.8282	88.0485	57.4883	41.735	72.7656	116.049	197.37	203.44	255.627	152.164	0.470343	0.562262	0.739427	0.475546	0.539555	0.629899	0.266667	0.630246	0.258781	0.369892	0.770355	10.9339	2.92496	0.565814	0.161159	2.19865	4.72068	9.2995	12.5674	10.7917	0	0	0	0	0	0	0	0	0	0	4.4968	17.6919	8.81291	5.34743	4.79994	7.8501	13.223	16.5757	21.88	20.8824	27.4301	0	17.6344	29.0968	24.7957	21.7312	3.10753	0	0	0	0	0	0	0	0	0	0	0	0	0
49	71	0.394199	0.979827	0.508163	0.262699	0.715298	1.40348	3.05476	2.97389	3.0747	2.19325	2.52012	3.31271	2.79417	3.42868	3.79061	2.66339	0.490481	3.3044	3.77233	1.92283	40.9894	74.4301	51.5469	31.65	65.4429	128.511	220.971	201.222	198.697	142.877	0.659729	0.746792	0.775269	0.463406	0.705069	0.597294	0.16595	0.542837	0.635484	0.412186	3.94813	10.8351	4.92092	2.42011	4.81877	2.75964	7.09773	9.62138	12.2526	12.923	0	0	0	0	0	0	0	0	0	0	8.47717	16.5179	11.3079	6.75983	9.33632	10.5197	19.1189	16.2755	19.0976	21.9651	16.0323	0	6.06452	23.4301	17.7204	13.7527	0.0430108	0.989247	0	0	0	0	0	0	0	0	0	0	0	0
51	71	0.282014	1.10453	0.406631	0.270512	0.633027	1.59129	2.04258	3.0999	3.78908	2.13041	2.97771	2.71765	3.43861	1.9138	1.35304	1.31782	2.15876	2.46089	2.21814	1.37361	45.5853	94.1794	42.8826	43.6894	79.3936	142.494	161.944	214.175	244.586	153.09	0.503642	0.677766	0.923297	0.45751	0.456221	0.460284	0.635125	0.417274	0.385663	0.526882	-1.39554	5.82088	5.21316	0.524991	0.850576	2.51212	6.09887	8.88492	11.8411	8.47811	0	0	0	0	0	0	0	0	0	0	3.49734	13.4382	9.46728	4.97353	6.36908	10.7014	14.0264	17.1474	20.3049	17.4454	25.9032	5.08602	14.6237	27.0645	24.5806	14.3011	2	0	0	0	0	0	0	0	0	0	0	0	0	0
52	71	0.216732	1.02305	0.503066	0.210071	0.582131	1.53199	2.82783	3.00467	3.88302	2.51045	2.07111	1.7512	4.9159	3.70734	3.43757	2.08491	0.622637	1.19665	2.07116	0.685568	42.5707	86.8368	44.2404	34.1865	72.6202	140.904	218.455	217.219	248.03	163.89	0.518904	0.545265	0.881362	0.722164	0.723502	0.395421	0.21828	0.411377	0.22043	0.419713	-1.83249	7.60522	7.17148	0.240716	1.00011	2.52535	4.33469	7.2123	11.7448	10.4925	0	0	0	0	0	0	0	0	0	0	2.54202	15.2393	11.2987	5.6016	5.46096	9.75707	14.7785	15.3808	20.853	20.1681	22.6452	1.27957	9.84946	20.5591	22.1398	15.5161	3.52688	5.12903	0	0	0	0	0	0	0	0	0	0	0	0
55	71	0.19665	0.751283	0.444254	0.349647	0.585273	0.980349	2.27311	2.37689	3.0469	2.14815	2.79232	5.83619	2.39149	4.73877	2.43246	2.91122	1.76034	2.76152	1.50185	2.30899	32.4174	66.2859	49.0755	35.97	72.9201	103.982	183.082	182.227	203.5	153.026	0.703087	0.793618	0.696057	0.888311	0.568356	0.509886	0.350179	0.596948	0.42043	0.391398	1.54475	8.94563	4.3552	3.79087	0.241016	1.31192	4.37728	6.93308	11.0312	9.02902	0	0	0	0	0	0	0	0	0	0	5.17721	13.8693	9.13273	7.96567	4.93137	6.85846	12.1272	13.7492	18.4569	18.6326	23.4086	2.51613	19.5054	22.0108	25.3011	22.7097	10.0753	1.80645	0	0	0	0	0	0	0	0	0	0	0	0
1	72	0.746284	1.04975	0.387464	0.40211	0.638013	1.24433	1.97401	3.28082	3.94783	1.83558	2.52318	2.78654	2.32302	3.24186	0.127593	1.76596	2.47353	0.880967	1.03155	3.06912	37.7734	57.4696	32.8613	21.9128	69.0148	91.2821	121.46	201.846	232.46	106.633	0.670596	0.654467	0.311218	0.726117	0.0463599	0.564206	0.520192	0.221464	0.351923	0.605769	0.724715	9.03464	3.82287	3.50634	-0.2932	4.52281	6.34947	9.17138	11.4538	12.4999	0	0	0	0	0	0	0	0	0	0	4.70424	13.3765	7.64793	6.85974	4.79149	10.5744	12.897	16.6502	19.5517	19.1432	28.5962	2.65385	21.0481	26.375	18.9423	11.7212	6.31731	0.346154	0	0	0	0	0	0	0	0	0	0	0	0
2	72	0.557457	1.5236	0.594016	0.66965	0.763264	1.10939	2.03654	2.29558	3.36796	2.97485	2.46096	3.05313	2.8299	4.24349	1.54351	1.50547	0.555305	2.58139	1.83068	0.187913	25.3199	93.4505	28.0726	16.8444	52.0232	83.6473	135.377	154.297	202.032	179.142	0.622208	0.459988	0.550962	0.632444	0.502321	0.391129	0.317949	0.359491	0.451923	0.0375	1.57042	8.36802	3.82902	4.03535	2.13328	3.61254	5.22675	8.87104	11.6217	10.3903	0	0	0	0	0	0	0	0	0	0	5.62249	16.6579	8.14968	7.28485	6.363	9.11716	11.9222	16.7245	18.6321	22.3679	20.8269	2.51923	21.3077	27.0577	25.0096	20.7019	8.5	1.58654	0	0	0	0	0	0	0	0	0	0	0	0
10	72	0.439335	1.01483	0.442241	0.400004	0.531202	1.39777	2.03357	2.29171	2.723	1.33943	2.06373	3.70303	2.02349	3.29195	2.61781	1.3726	1.34841	1.48194	1.59858	2.91686	22.5086	55.0903	37.5927	22.883	49.9645	90.8002	153.982	149.472	163.186	88.1599	0.545596	0.718983	0.461218	0.596154	0.616379	0.390509	0.363462	0.569479	0.464103	0.603526	0.8322	9.28039	2.56305	1.57806	0.353468	3.40071	4.35239	7.16354	11.0881	11.2452	0	0	0	0	0	0	0	0	0	0	4.96175	14.252	7.14532	5.24586	3.42181	8.73979	12.5012	13.0061	17.5365	17.2348	26.0673	2.375	25	27.1058	26.5288	21.7308	11.1538	3.69231	0	0	0	0	0	0	0	0	0	0	0	0
11	72	0.480575	0.687855	0.344525	0.274649	0.540311	0.921008	2.28315	2.37202	3.33088	1.51814	1.41222	1.75584	1.69047	1.52027	2.45215	1.92125	1.65071	3.4714	3.28726	4.30778	24.0724	46.0211	32.1881	24.6591	45.1766	78.8795	166.388	155.156	207.709	102.574	0.577233	0.433313	0.251603	0.332816	0.661401	0.398263	0.372115	0.687655	0.408013	0.641667	3.58944	10.5419	2.84685	-1.38982	-0.588775	1.69068	4.09157	8.93629	10.6549	11.5127	0	0	0	0	0	0	0	0	0	0	6.63137	14.7478	6.89531	2.18159	3.39271	6.92204	11.4983	15.553	17.5055	17.4926	28.7212	0.278846	21.1154	20.1058	21.0096	25.0192	11.1058	1.39423	0.0480769	0	0	0	0	0	0	0	0	0	0	0
12	72	0.322428	1.04899	0.743643	0.291096	0.731366	1.0945	1.4942	2.66016	4.12108	2.12074	2.08089	0.371673	4.49496	2.41755	3.38032	2.61008	3.10628	1.14078	1.21789	0.506157	21.4387	82.8963	30.6029	18.9971	53.8199	82.1493	102.939	170.511	244.775	139.656	0.724876	0.213089	0.723397	0.576613	0.809409	0.737593	0.683333	0.257444	0.330128	0.172115	1.54259	8.87118	4.45473	-1.31664	1.30226	1.18913	3.84675	8.83824	12.3727	10.738	0	0	0	0	0	0	0	0	0	0	4.88681	16.4657	9.07443	2.11204	5.35343	5.47083	8.74231	15.8062	20.5951	18.7587	27.9135	0.0192308	17.4519	19.6538	26.1058	28.0192	18.9423	0.278846	0	0	0	0	0	0	0	0	0	0	0	0
14	72	0.369496	1.13806	0.558184	0.40728	0.531487	1.51914	1.79605	2.37647	2.66144	2.13362	2.01943	0.72611	3.31443	0.376931	1.48396	1.16307	2.97664	2.46071	1.82962	0.787022	23.4435	93.8578	37.69	23.9013	46.3907	117.711	109.444	152.395	172.423	147.374	0.612903	0.200682	0.680128	0.187655	0.573607	0.346154	0.622756	0.807072	0.399359	0.250641	0.853844	6.84269	3.39559	3.29549	1.92138	3.48356	5.46645	8.35294	9.73691	9.77641	0	0	0	0	0	0	0	0	0	0	4.02958	15.1872	8.24223	6.73177	6.04344	11.0516	10.3095	14.229	15.5886	19.1226	27.9808	1.98077	21.75	26.2885	27.2885	13.7596	14.1923	1.02885	0	0	0	0	0	0	0	0	0	0	0	0
16	72	0.631459	0.971896	0.632907	0.491535	0.730838	0.934665	2.56615	2.83388	3.23462	2.02066	2.43729	2.20506	1.12905	1.66899	2.28616	1.62689	0.32676	1.1451	2.36011	3.57079	28.2569	71.9078	40.3465	23.634	51.1357	76.8384	178.474	180.18	194.662	121.265	0.716191	0.355149	0.395833	0.519231	0.475962	0.282258	0.0778846	0.376861	0.392628	0.527244	4.15021	6.57326	3.38659	2.27805	2.78214	3.42912	5.307	7.74612	10.9773	11.1397	0	0	0	0	0	0	0	0	0	0	7.86935	13.0884	8.3424	6.14105	7.22939	8.50148	13.4998	14.9154	17.985	19.2112	24.6058	4.15385	18.6731	26.8462	24.375	22.2115	5.15385	2.02885	0	0	0	0	0	0	0	0	0	0	0	0
18	72	0.699965	0.882028	0.370534	0.321454	0.595306	1.2086	2.47974	2.85774	4.61059	1.61191	1.30962	0.605229	4.71389	1.36388	1.43411	0.773764	0.387973	0.540425	0.322738	4.27757	30.2849	63.9986	32.1793	28.3412	49.7056	106.895	184.697	183.618	262.585	95.3852	0.44572	0.30428	0.603205	0.314826	0.260942	0.26768	0.134615	0.219293	0.133333	0.596474	3.09666	6.37361	3.00487	0.802408	1.20504	0.613045	3.50354	8.95479	12.9948	11.8647	0	0	0	0	0	0	0	0	0	0	6.24088	11.7906	7.86142	4.75717	5.28992	7.06118	11.5296	16.9413	22.6289	18.0478	23.6923	7.91346	20.0769	28.8846	20.0577	27.1442	11.9519	0.144231	0	0	0	0	0	0	0	0	0	0	1.19231	0
26	72	0.779321	1.16829	0.436435	0.454143	0.743906	1.11845	2.49781	1.95812	3.42143	1.68805	4.52625	2.29005	1.8429	1.49693	1.97471	1.73752	1.0821	2.70986	1.05259	3.47121	31.3467	72.8477	41.7862	28.9706	58.3361	96.432	185.412	130.14	217.826	97.8579	0.761166	0.467122	0.309295	0.488834	0.521552	0.417494	0.257372	0.570099	0.2625	0.525	2.44692	8.06965	3.60318	2.12623	0.871437	1.15331	3.51653	7.05112	10.5512	11.3357	0	0	0	0	0	0	0	0	0	0	6.312	14.0517	9.16434	6.41189	5.10359	7.1796	12.6035	11.929	17.1727	17.7344	28.6635	3.48077	16.4712	26.4519	26	27.0385	11.2308	6.18269	0	0	0	0	0	0	0	0	0	0	0	0
28	72	0.636844	1.24827	0.641582	0.567408	0.778743	1.17222	1.52512	2.8646	3.92002	2.06792	3.1944	1.00803	1.94397	1.96193	0.0854527	3.6194	2.60786	0.904291	1.19394	0.962461	27.7668	84.3786	37.2356	22.1747	78.8868	96.2047	113.275	183.224	227.854	131.308	0.739144	0.180521	0.514423	0.542494	0.0848214	0.506203	0.664744	0.430521	0.335897	0.270833	1.60574	7.43799	1.11214	4.55565	-5.73747	1.61922	3.32166	8.61138	12.0794	11.1513	0	0	0	0	0	0	0	0	0	0	5.24426	14.4246	6.02118	7.76834	-0.0166343	7.26945	8.34163	15.5858	19.3759	18.8476	28.6538	3.86538	21.2596	19.5192	13.3077	23.875	21.375	0	0.144231	0	0	0	0	0	0	0	0	0	0	0
33	72	0.530016	1.16472	0.472188	0.376578	0.683154	1.48253	2.46642	3.04855	2.99593	2.02366	3.06009	3.62617	3.26421	3.59561	0.973323	1.26289	2.17227	1.3547	3.61967	1.96581	40.875	71.5184	35.5584	23.7284	61.9238	106.638	177.633	209.57	189.456	125.874	0.50031	0.508375	0.762179	0.562655	0.444025	0.504653	0.494551	0.371278	0.825962	0.490064	1.46829	9.27972	4.6559	2.17149	-2.10488	5.33315	4.25797	6.34729	9.6933	9.65728	0	0	0	0	0	0	0	0	0	0	5.09742	15.8633	8.91541	5.86057	2.74338	11.7875	11.8002	12.9965	15.2134	17.3679	26.7308	0.644231	18.5192	27.9904	14.2596	7.46154	11.7212	6.35577	0.586538	0	0	0	0	0	0	0	0	0	0	0
36	72	0.543977	1.16334	0.573721	0.496968	0.532139	1.27239	2.06614	2.67446	3.80216	1.69533	3.3919	2.78789	1.56282	7.50161	1.3096	2.50253	3.39984	2.9982	1.49612	4.47634	27.3673	85.0482	44.871	19.3354	45.8456	87.9698	149.422	180.358	227.447	106.063	0.772643	0.485422	0.291667	0.783809	0.29533	0.627171	0.646795	0.554901	0.215064	0.653526	3.43083	6.81626	0.732403	3.84608	0.719012	4.5985	4.96648	8.50959	10.3498	9.74525	0	0	0	0	0	0	0	0	0	0	7.18766	11.6682	5.34567	7.72348	5.36274	10.1846	10.8015	15.1467	18.2796	16.4452	27.6827	10.7596	20.3077	24.4327	22.6538	15.8942	15.2596	0.201923	0	0.0865385	0	0	0	0	0	0	0	0	0	0
37	72	0.543937	1.09636	0.517367	0.407437	0.788373	1.38954	2.0572	3.04962	3.39283	1.57993	5.18555	3.89211	1.60521	5.65258	4.26866	2.94968	1.16591	0.9178	1.42994	3.64819	28.4808	74.1363	31.3329	19.8538	55.4801	111.883	151.369	209.604	207.219	98.4398	0.763958	0.457196	0.559936	0.761476	0.791896	0.667494	0.348397	0.377792	0.400321	0.709295	2.43238	6.48372	8.67684	3.85862	4.92855	2.49281	5.43438	8.11823	10.6272	10.41	0	0	0	0	0	0	0	0	0	0	7.1927	14.2132	12.4753	7.9991	9.18926	8.68392	11.5053	16.6367	17.1441	16.1268	24.4327	2.02885	2.83654	17.5962	17.0481	23.3942	9.15385	2.42308	0.115385	0	0	0	0	0	0	0	0	0	0	0
42	72	0.421735	1.09553	0.618249	0.531787	0.790302	1.27012	1.74249	2.76667	3.85464	2.04693	1.28175	2.62895	1.67851	6.65146	2.53124	1.72825	4.02876	2.94926	1.14763	4.05694	34.7422	76.1372	43.4263	25.8221	58.7555	98.0709	131.736	173.273	231.711	116.67	0.504032	0.641439	0.500641	0.753412	0.668435	0.479218	0.717308	0.715571	0.332692	0.602564	2.18041	7.75376	4.12431	2.89917	3.54122	4.1435	5.42108	10.5508	11.6891	13.4088	0	0	0	0	0	0	0	0	0	0	5.97749	14.078	8.96441	6.85219	8.48773	9.90522	12.6595	16.5792	19.0765	20.7342	28.9038	1.82692	17.4615	24.6635	23.3077	17.2308	7.24038	0.865385	0	0	0	0	0	0	0	0	0	0	0	0
48	72	0.418112	1.31857	0.618235	0.467346	0.594519	1.41443	2.3135	2.62699	4.03387	2.17442	1.07713	2.61584	2.99833	2.08696	3.01327	2.27905	0.990683	4.40173	1.795	1.56726	39.657	82.9252	44.354	31.5101	53.5667	117.116	167.517	166.185	248.511	134.43	0.316687	0.433002	0.674679	0.573821	0.612637	0.475186	0.447115	0.614144	0.326603	0.514103	0.476755	11.258	4.23296	1.87707	1.28848	1.79559	5.30243	9.69028	11.5642	12.1197	0	0	0	0	0	0	0	0	0	0	4.12373	17.6255	9.35454	5.89771	4.50996	7.4783	11.9202	15.6544	19.9613	20.207	28.8173	0	15.7115	28.125	26.5096	22.375	8.24039	0.673077	0	0	0	0	0	0	0	0	0	0	0	0
49	72	0.77647	1.20029	0.735452	0.520903	0.73041	1.63117	2.93841	3.27044	3.09966	2.32395	2.42346	2.92465	2.91235	4.06901	3.39096	2.59224	0.119681	3.00927	4.51158	1.0506	38.5667	73.9184	47.3405	25.9123	49.0485	120.869	208.578	201.112	181.536	134.878	0.690136	0.534119	0.660897	0.530707	0.565247	0.590261	0.0269231	0.6433	0.744551	0.359615	5.63304	10.8307	6.51071	3.74567	4.34257	4.40645	7.41807	9.88942	13.002	13.8378	0	0	0	0	0	0	0	0	0	0	8.95369	17.1166	11.5823	7.59355	8.46401	10.8255	17.8481	16.198	18.4858	22.1663	15.7404	0	7.10577	20.6442	19.4327	11.3173	0.836538	0	0	0	0	0	0	0	0	0	0	0	0	0
51	72	0.415698	1.12593	0.599826	0.391235	0.725724	1.62626	2.36704	3.1045	3.87021	2.06066	2.31686	2.47616	2.97754	1.64029	1.87858	1.71211	1.60961	1.5687	2.20738	3.31626	39.4739	77.2926	35.4746	35.375	63.9464	126.282	165.649	198.043	235.543	131.166	0.345533	0.501241	0.619231	0.400124	0.465659	0.465261	0.420833	0.383685	0.302564	0.572115	-1.35651	7.08614	5.47201	1.37271	1.61082	3.18876	7.33336	9.41727	11.6454	9.76115	0	0	0	0	0	0	0	0	0	0	3.15797	13.5129	9.21236	4.74851	6.06235	10.0704	14.9727	16.755	19.2447	17.4705	26.0385	4.89423	15.8173	25.7404	25.7885	16.3654	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0
52	72	0.316891	1.10153	0.767835	0.366351	0.589862	1.48852	2.65388	3.11856	3.8378	2.57574	1.60384	2.86935	7.06564	3.65104	3.33151	1.49588	0.527187	1.42141	1.27622	1.14527	32.0993	76.0173	37.0247	29.1679	51.3899	124.283	194.416	212.331	233.781	151.921	0.641439	0.579715	0.890705	0.673697	0.682692	0.26768	0.159295	0.333747	0.308654	0.328526	-1.26237	8.64575	7.53692	1.2327	0.811912	3.41092	5.0832	7.19131	12.2042	11.6513	0	0	0	0	0	0	0	0	0	0	2.24406	14.461	11.8314	5.07185	4.93925	9.86236	14.2547	14.5651	20.0652	19.8662	24.0096	0.173077	7.58654	21.0962	21.5385	15.5865	3.27885	4.375	0	0	0	0	0	0	0	0	0	0	0	0
55	72	0.358532	0.796102	0.500966	0.443775	0.590837	0.862587	2.16059	2.16344	2.85903	2.14052	1.76303	5.85426	3.90839	5.52946	1.84938	1.5945	1.00716	2.18742	1.70067	1.87371	30.006	59.1144	35.641	23.9538	55.3679	80.6476	158.502	152.508	179.709	138.972	0.532568	0.814206	0.690705	0.745347	0.546703	0.397022	0.37468	0.638027	0.428846	0.453846	0.6228	8.37303	5.1223	3.67452	0.209699	0.663211	4.60965	7.71874	11.3726	10.2044	0	0	0	0	0	0	0	0	0	0	4.19229	13.6619	9.09755	7.48747	3.70483	5.63546	11.6885	13.3029	17.8344	18.3874	18.4904	4.36538	19.6154	22.6635	25.1538	25.2212	10.7885	3.22115	0	0	0	0	0	0	0	0	0	0	0	0
1	73	0.570355	0.838867	0.22094	0.413287	0.752205	0.95319	2.07301	2.55109	2.77064	1.7824	2.69998	2.35624	3.71513	3.73925	0.242727	3.17373	3.09754	2.9592	4.06621	3.50404	52.2771	87.0433	37.3509	35.9644	103.61	90.4308	152.116	201.045	197.309	143.171	0.552583	0.530816	0.649323	0.519801	0.0929152	0.607658	0.455014	0.373197	0.546613	0.413821	-1.16036	5.21322	1.87786	0.463763	-0.545308	3.37201	4.69325	7.72497	11.4377	11.666	0	0	0	0	0	0	0	0	0	0	4.42937	12.464	5.65995	4.81169	8.14031	9.68546	12.3319	16.2138	18.8438	20.5211	23.3821	9.17073	25.3415	21.1951	14.3984	16.0732	10.878	2.52846	0.796748	0.113821	0	0	0	0	0	0	0	0	0	0
2	73	0.362382	0.929112	0.505296	0.424308	0.75233	1.02316	1.9086	2.76069	3.20993	1.62723	2.52538	3.06041	1.97315	4.02228	2.49789	3.00487	1.00293	1.50271	3.24574	2.31223	40.39	92.4785	52.5975	34.3553	62.297	97.4175	154.196	203.211	221.03	136.636	0.530553	0.420928	0.319512	0.703121	0.421643	0.564123	0.332791	0.348282	0.447425	0.392412	-2.19528	6.19392	2.25157	1.76145	0.292164	2.64279	3.06882	8.17568	11.5739	11.3227	0	0	0	0	0	0	0	0	0	0	3.03988	13.8114	7.48915	6.27598	6.91726	9.08327	10.5413	17.5197	19.7647	20.114	16.1626	6.7561	21.5285	24.8699	18.1951	19.4878	14.1463	1.01626	0.121951	0.0650406	0	0	0	0	0	0	0	0	0	0
10	73	0.316857	1.00303	0.408875	0.283565	0.454597	1.43182	1.84262	1.77462	2.84696	1.24099	4.14388	1.89863	3.60241	2.60113	2.02226	1.02952	2.4969	5.49428	2.05248	3.04938	45.6794	87.5345	47.8405	38.0041	54.1465	120.422	151.663	142.73	205.923	104.18	0.602675	0.433517	0.515718	0.548912	0.516961	0.308419	0.449593	0.637293	0.472087	0.628997	-1.54001	8.97431	2.56694	-2.90512	-0.0640745	1.09109	4.12282	5.98543	9.86247	9.37472	0	0	0	0	0	0	0	0	0	0	3.70658	16.2703	8.88773	1.73283	5.30963	8.11412	12.9282	13.1356	18.1774	17.3079	24.878	3.9187	17.2764	20.7073	23.3415	17.1057	9.73984	7.4878	0.829268	1.87805	0	0	0	0	0	0	0	0	0	0
11	73	0.365206	0.905074	0.321074	0.280802	0.445738	0.65903	1.58255	2.1951	1.85542	1.22438	1.68698	1.62952	1.73369	3.82293	2.32795	2.88845	3.52531	4.1418	4.29332	4.65304	37.3389	93.3886	41.084	33.5678	54.2195	65.5343	128.763	159.731	139.586	112.904	0.431157	0.25518	0.419783	0.481248	0.768583	0.641227	0.593225	0.580645	0.718428	0.636314	0.643055	8.87455	2.53897	-0.776136	-2.99655	1.99474	3.52261	7.76863	9.04192	8.89159	0	0	0	0	0	0	0	0	0	0	5.34324	16.8446	7.97077	3.91061	2.77789	7.17012	10.7437	15.7237	15.8185	16.7654	23.5772	0.894309	16.6341	19.561	16.6829	18.7154	14.7561	3.9187	3.87805	1.37398	0	0	0	0	0	0	0	0	0	0
12	73	0.349408	1.15868	0.494066	0.201929	0.450716	0.754839	1.33975	2.4314	2.76063	1.29663	2.2424	0.407449	3.48978	2.53975	5.41667	2.66753	3.26131	2.42328	4.38471	4.28739	36.5897	112.586	45.241	29.2475	36.4782	72.6731	112.045	183.244	193.357	116.197	0.533176	0.222659	0.633604	0.535799	0.833333	0.688172	0.6729	0.540781	0.533333	0.548781	-0.171643	7.00047	1.68075	-4.2194	0.13802	-1.22788	1.9758	7.18885	12.4872	10.3431	0	0	0	0	0	0	0	0	0	0	5.32735	15.863	7.8558	0.108116	4.49097	4.39103	8.82022	15.2568	20.1487	17.7599	22.3821	3.33333	14.5285	14.439	19.626	20.4472	18.1789	3.86992	0.162602	0.349593	0	0	0	0	0	0	0	0	0	0
14	73	0.308848	1.06686	0.355342	0.388018	0.543708	1.17711	1.28045	1.96726	2.63575	1.93666	2.52808	0.861564	3.49597	0.989347	3.04866	1.30908	2.31585	2.31067	2.59389	1.72217	39.367	112.51	45.1309	47.401	48.7519	115.091	106.086	150.828	190.969	165.684	0.544453	0.18332	0.653388	0.272227	0.591533	0.449253	0.610569	0.434304	0.492412	0.263686	-0.878066	6.25172	-0.100171	0.564643	1.64001	2.17377	2.89868	6.34045	8.64565	8.82148	0	0	0	0	0	0	0	0	0	0	3.78448	15.8113	5.08871	5.50562	6.60784	10.1828	8.61259	13.2506	16.8647	17.5993	20.9837	2.5935	19.0081	24.0894	23.6585	14.9512	19.4959	7.93496	1.44715	0.780488	0	0	0	0	0	0	0	0	0	0
16	73	0.53669	0.808358	0.514102	0.32627	0.487169	0.722014	1.65754	2.17542	3.05084	1.98346	1.32601	3.29105	1.65336	3.24978	3.03245	2.07412	2.38666	3.24353	2.84481	2.1092	41.4969	90.4791	64.7076	34.4018	46.7423	71.67	145.805	170.995	217.076	148.116	0.423026	0.373984	0.3729	0.476265	0.605401	0.525046	0.396477	0.647522	0.417344	0.323306	1.82502	4.41302	1.56241	-1.63253	0.0864977	2.271	2.82641	6.27443	9.66254	10.1024	0	0	0	0	0	0	0	0	0	0	7.29009	11.8162	8.55672	3.19733	4.20165	8.63932	10.8149	14.1026	17.7781	20.2553	21.6992	10.4878	15.065	24.0081	21.1301	15.6911	12.9431	8.23577	1.22764	1.47967	0	0	0	0	0	0	0	0	0	0
18	73	0.280922	0.92831	0.278205	0.223855	0.515933	1.30639	1.94423	2.82536	4.76127	1.47191	1.46892	1.04754	4.13458	1.01264	1.90647	0.525959	1.71367	2.25133	0.462851	4.27687	43.5775	95.3471	44.2451	43.6038	71.9894	143.035	168.901	214.976	303.237	110.641	0.468135	0.260425	0.653659	0.305009	0.449117	0.179124	0.487805	0.342512	0.126558	0.521951	-1.56319	4.41873	1.31202	-2.16137	0.144482	-0.905722	2.53966	7.67707	12.5144	10.2756	0	0	0	0	0	0	0	0	0	0	3.22455	12.0069	6.65768	1.55581	6.48683	8.63307	10.928	16.3827	23.3937	18.1067	23.3577	10.4959	24.122	22.1301	17.6992	17.5528	12.3171	2.11382	1.00813	0.739837	0	0	0	0	0	0	0	0	0	0
26	73	0.373652	0.864323	0.320227	0.41247	0.478508	0.871769	2.37831	1.51666	3.11504	1.99428	3.07489	2.54617	1.41014	1.40201	2.06222	1.98801	0.695074	4.36232	3.21473	2.38539	41.4378	106.122	65.5938	54.6043	78.3557	117.431	207.006	140.554	239.433	164.294	0.706793	0.300288	0.213279	0.395227	0.421643	0.49069	0.142276	0.757409	0.533604	0.279675	-0.492696	6.40407	2.33603	-0.493128	-1.93941	-0.973045	2.83817	4.91425	10.2657	10.7962	0	0	0	0	0	0	0	0	0	0	4.55284	13.4703	8.67235	5.59001	3.21653	6.17592	12.3781	11.025	18.2473	19.4746	26.0407	7.19512	16.3415	20.626	21.5854	22.7724	11.626	12.2846	1.8374	0.626016	0	0	0	0	0	0	0	0	0	0
