"year_harvest"	"NUMD"	"ETP_1"	"ETP_10"	"ETP_11"	"ETP_12"	"ETP_2"	"ETP_3"	"ETP_4"	"ETP_5"	"ETP_6"	"ETP_9"	"PR_1"	"PR_10"	"PR_11"	"PR_12"	"PR_2"	"PR_3"	"PR_4"	"PR_5"	"PR_6"	"PR_9"	"RV_1"	"RV_10"	"RV_11"	"RV_12"	"RV_2"	"RV_3"	"RV_4"	"RV_5"	"RV_6"	"RV_9"	"SeqPR_1"	"SeqPR_10"	"SeqPR_11"	"SeqPR_12"	"SeqPR_2"	"SeqPR_3"	"SeqPR_4"	"SeqPR_5"	"SeqPR_6"	"SeqPR_9"	"Tn_1"	"Tn_10"	"Tn_11"	"Tn_12"	"Tn_2"	"Tn_3"	"Tn_4"	"Tn_5"	"Tn_6"	"Tn_9"	"Tn17.2_1"	"Tn17.2_10"	"Tn17.2_11"	"Tn17.2_12"	"Tn17.2_2"	"Tn17.2_3"	"Tn17.2_4"	"Tn17.2_5"	"Tn17.2_6"	"Tn17.2_9"	"Tx_1"	"Tx_10"	"Tx_11"	"Tx_12"	"Tx_2"	"Tx_3"	"Tx_4"	"Tx_5"	"Tx_6"	"Tx_9"	"Tx010_1"	"Tx010_10"	"Tx010_11"	"Tx010_12"	"Tx010_2"	"Tx010_3"	"Tx010_4"	"Tx010_5"	"Tx010_6"	"Tx010_9"	"Tx34_1"	"Tx34_10"	"Tx34_11"	"Tx34_12"	"Tx34_2"	"Tx34_3"	"Tx34_4"	"Tx34_5"	"Tx34_6"	"Tx34_9"	"Class"
"4653"	4	83	0.575257	0.901586	0.393013	0.494494	0.893368	1.09844	1.97194	2.46998	3.57195	1.93236	2.26046	2.83369	2.00693	2.44962	1.36244	1.75035	1.34784	1.38676	0.334628	2.08983	34.2636	66.9352	29.8817	30.4462	62.5418	99.4614	120.772	154.295	222.254	129.409	0.701693	0.469499	0.439604	0.48451	0.358557	0.338231	0.378218	0.673267	0.259406	0.379538	2.85011	8.17025	2.98578	0.480715	1.13272	-0.107433	4.87406	7.02988	9.5233	12.4927	0	0	0	0	0	0	0	0	0	0	6.33936	14.9276	7.23909	5.76546	5.7579	5.97168	11.2627	13.2236	18.539	21.6428	23.1287	2.54455	25.802	14.6733	24.9604	27	14.4455	3.27723	0	0	0	0	0	0	0	0	0	0	0	0	0
"4654"	5	83	0.364982	1.12796	0.33043	0.464866	0.554001	1.18459	1.49864	2.27656	2.77501	1.69554	0.540418	1.47935	2.75582	1.6983	0.253373	1.73119	1.825	2.08086	3.12869	1.97052	40.7934	90.4163	23.8853	33.0933	69.7759	80.9473	109.055	157.368	162.74	111.425	0.250399	0.306931	0.533993	0.448419	0.339816	0.587991	0.5967	0.440434	0.59967	0.39571	-6.05917	7.03045	2.89018	-1.59938	-4.12499	2.82948	5.04112	7.00578	11.7591	9.05569	0	0	0	0	0	0	0	0	0	0	-1.97792	14.4977	6.71393	3.28412	0.952705	8.93577	11.9967	14.27	18.0862	17.3083	11.6832	4.08911	23.4554	21.9604	19.1584	18.198	6.53465	2.9802	0	0	0	0	0	0	0	0	0	0	0	0	0
"4655"	6	83	0.324389	0.821469	0.641994	0.241597	0.593029	1.02124	1.88701	2.9285	3.03326	1.80775	0.887321	1.79718	4.21375	0.344128	1.50194	2.17877	1.43626	0.656646	2.86611	2.0169	31.1379	57.5085	30.0819	30.0202	47.5488	80.084	125.998	190.509	192.245	110.322	0.288406	0.348451	0.510891	0.136698	0.424036	0.415842	0.425413	0.292558	0.443234	0.452145	-0.550757	7.45656	6.51723	-2.47395	2.69462	1.51875	5.34139	9.5523	11.0138	10.7499	0	0	0	0	0	0	0	0	0	0	2.54413	13.123	11.0529	1.39274	6.64191	6.19627	11.7895	18.2745	19.0269	17.4516	23.6238	3.0495	9.21782	20.5149	21.5446	20.5644	7.34653	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4656"	7	83	0.44295	0.810976	0.430245	0.434426	0.608491	1.41096	1.76485	2.60659	3.18091	1.90205	2.90767	3.82423	2.35206	2.28819	0.348651	1.84218	1.61035	2.03597	1.51629	1.6793	30.3255	74.901	35.8124	29.5585	61.0512	101.542	123.318	167.641	192.805	132.68	0.714788	0.513893	0.459736	0.407538	0.297383	0.497285	0.541584	0.553817	0.434983	0.371287	1.01226	5.06214	4.95411	0.654119	-0.60286	2.3521	4.95518	8.33571	10.4578	10.4344	0	0	0	0	0	0	0	0	0	0	4.64186	11.7766	8.62267	4.20099	3.06379	8.56366	11.4023	15.2138	18.1775	19.5066	25.8515	13.7525	18	22.0792	24.802	16.4059	8.82178	0.0693069	0	0	0	0	0	0	0	0	0	0	0	0	0
"4657"	8	83	0.490879	1.00421	0.596167	0.514098	0.724957	1.26008	1.47245	2.81757	3.35074	1.47926	1.51436	0.713055	2.9988	5.76911	2.11035	0.872337	2.52318	1.62819	2.2313	3.13253	33.846	109.222	37.7464	20.3068	35.7267	94.9344	106.722	178.883	203.182	102.066	0.473012	0.152986	0.59901	0.804855	0.592291	0.4481	0.625743	0.440754	0.50462	0.577228	-1.21317	5.89152	1.70782	3.24279	5.16821	2.98464	6.15685	8.27243	12.5692	8.92358	0	0	0	0	0	0	0	0	0	0	2.7883	14.3175	6.93813	7.24766	9.12538	8.5595	12.6598	15.5465	19.7663	16.5506	16.2277	2.15842	22.2475	23.9703	12.6139	24.5644	4.25743	1.32673	0	0	0	0	0	0	0	0	0	0	0	0	1
"4658"	9	83	0.363483	0.664374	0.451836	0.467145	0.789208	1.32335	1.91905	2.46014	3.22018	1.97306	1.01454	3.41379	3.51128	4.96811	1.68095	1.43833	0.768965	2.9693	1.27197	0.682727	34.4675	51.2728	31.7692	17.9987	56.5032	91.8787	148.189	163.83	205.559	143.558	0.413606	0.639412	0.634653	0.754072	0.492928	0.440115	0.466337	0.692431	0.19835	0.266997	1.45778	8.818	2.50356	3.08671	2.79705	4.08464	3.59643	7.84241	9.87934	9.88916	0	0	0	0	0	0	0	0	0	0	5.01379	14.2034	6.78303	7.01066	7.59906	9.46646	10.8314	15.2326	17.699	18.8065	24	6.13861	24.7228	26.6733	20.1881	19.6436	11.1584	3.39604	0	0	0	0	0	0	0	0	0	0	0	0	0
"4662"	13	83	0.397404	0.934999	0.637458	0.307285	0.560911	1.10809	2.13801	2.68506	2.52226	1.89563	1.6435	0.814516	2.13857	0.921637	1.49088	0.676416	0.900732	1.4938	3.92616	1.63227	30.3599	62.7432	30.1327	28.7475	50.2501	100.582	161.345	186.503	158.133	126.915	0.545513	0.321622	0.669967	0.444906	0.357496	0.362823	0.249835	0.442351	0.522442	0.323432	1.05694	7.60311	5.49665	0.359624	1.40073	0.177187	4.45616	9.28161	9.84624	10.5148	0	0	0	0	0	0	0	0	0	0	4.99672	13.9162	10.1947	4.28292	5.77012	6.30763	12.7713	17.8797	16.6572	19.4074	24.0198	3.33663	14.6832	21.6535	26.6238	21.1683	8.84158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4664"	15	83	0.274989	1.12962	0.47475	0.410327	0.512638	1.38875	1.52371	2.43931	3.45094	1.81384	0.757565	0.248601	4.20027	1.09059	1.82262	0.303238	2.17134	2.47356	1.05513	1.85605	30.0024	95.5083	33.0311	32.1343	47.5653	135.319	119.384	167.631	225.12	134.215	0.376238	0.186841	0.664026	0.404344	0.48727	0.173746	0.5033	0.523156	0.160396	0.291419	0.922744	5.1914	4.12503	2.0376	1.21513	0.722593	3.28741	8.38153	11.3811	7.74225	0	0	0	0	0	0	0	0	0	0	4.42464	13.9014	8.04248	5.94118	4.75559	9.94863	10.2359	15.3668	19.9403	16.3618	29.2772	2.93069	20.6436	22.6832	26.2574	16.7921	17.4257	1.0099	0	0	0	0	0	0	0	0	0	0	0	0	0
"4666"	17	83	0.503747	0.698395	0.576301	0.667406	0.534467	0.777819	1.84389	2.40856	3.66484	1.49851	2.396	4.491	3.70462	2.46565	0.887359	2.70254	1.47607	1.60456	1.27367	4.59653	25.8521	46.9752	28.7458	23.7543	85.0808	63.6061	138.039	158.303	229.061	92.2763	0.710955	0.790482	0.886469	0.522197	0.30198	0.736506	0.573597	0.544235	0.305611	0.69604	4.68199	5.08692	4.80409	5.30985	1.19254	2.67786	4.39324	7.02455	10.1524	9.44886	0	0	0	0	0	0	0	0	0	0	8.54584	9.27232	9.23862	9.34013	7.33509	6.47021	11.3911	13.8884	18.6879	15.9978	23.4257	19.901	18.5842	20.3366	24.7723	28.4653	11.9604	1.13861	0	1	0	0	0	0	0	0	0	0	0	0	1
"4668"	19	83	0.392517	0.673359	0.347598	0.223224	0.614306	1.04382	1.75879	2.71083	2.22121	1.42153	2.47523	2.54983	2.11503	1.80344	2.40917	1.49792	1.61858	2.89877	2.28241	2.77847	32.0282	53.0877	30.8588	26.1625	51.9335	84.5946	133.919	173.819	139.106	106.754	0.603322	0.690195	0.554455	0.517726	0.814003	0.638135	0.636304	0.618652	0.520792	0.543234	1.17494	8.17079	4.09762	-0.331828	3.21411	3.91218	3.06186	7.68113	10.3717	10.0794	0	0	0	0	0	0	0	0	0	0	4.45087	14.0208	8.22165	3.18932	7.69689	10.0818	10.4561	14.9469	16.3447	17.9613	27	3.69307	23.5347	26.0693	22.2772	14.1287	12.3663	4.49505	0	0	0	0	0	0	0	0	0	0	0	0	0
"4669"	20	83	0.454101	0.7826	0.6207	0.37777	0.476497	0.999531	1.655	2.54882	2.63382	1.79372	2.29499	1.97549	3.94396	1.80894	1.97285	2.74854	2.85372	1.75462	2.42825	0.684987	24.7987	73.3011	35.8819	31.8762	37.6099	68.5122	126.027	168.548	174.46	127.932	0.61993	0.406579	0.768977	0.556372	0.626238	0.658576	0.623432	0.338869	0.6033	0.220462	0.847801	7.93019	4.26518	2.96933	-0.386744	3.3322	3.30791	8.27893	10.3062	8.15049	0	0	0	0	0	0	0	0	0	0	4.47359	14.6213	8.62335	7.01777	3.81943	9.54802	10.0345	15.1547	17.2691	17.4566	31	0.930693	15.1881	25.1089	15.2772	17.5743	14.5347	2.60396	0	0	0	0	0	0	0	0	0	0	0	0	0
"4670"	21	83	0.354691	0.942066	0.494077	0.35267	0.479996	0.880718	1.8111	2.35049	2.75079	1.61819	1.22699	0.425457	0.632367	3.40066	1.94038	3.69771	1.84261	2.40839	2.03458	1.99429	31.4541	82.1794	46.1821	25.1794	41.6021	65.5749	125.644	167.12	170.019	113.506	0.4794	0.225487	0.306931	0.617375	0.508133	0.813159	0.532343	0.641329	0.305611	0.268977	-4.333	7.52046	3.03651	0.94109	-1.03955	2.33163	4.33359	7.19765	11.0832	9.42835	0	0	0	0	0	0	0	0	0	0	-0.498016	14.8384	8.27401	5.20181	3.01836	7.90236	11.2393	15.3227	17.6687	17.587	17.3069	0.693069	13.0198	16.7228	21.8911	24.4455	14.3564	5.62376	0	0	0	0	0	0	0	0	0	0	0	0	0
"4671"	22	83	0.34646	0.735166	0.470175	0.558654	0.58383	0.931353	1.83517	3.08105	2.80374	1.82819	1.12164	2.24357	3.59884	3.97611	2.08422	2.72899	0.768995	1.8765	3.01433	0.506768	39.1216	60.5621	41.6407	21.6533	46.3422	66.8522	134.544	198.394	175.351	130.992	0.290642	0.487065	0.557426	0.647397	0.337316	0.525711	0.425083	0.315554	0.646865	0.254125	-1.4157	7.84585	3.45039	4.04209	3.47345	2.67592	3.67761	7.24776	10.3903	8.86328	0	0	0	0	0	0	0	0	0	0	2.25019	14.5144	8.8598	7.47799	7.80007	7.87282	11.1887	15.5652	17.1823	18.5488	21.6535	2.0297	18.9307	16.7426	24.6634	24.3267	15.8416	1.0396	0	0	0	0	0	0	0	0	0	0	0	0	0
"4672"	23	83	0.423913	0.766554	0.57568	0.406367	0.577094	1.00936	1.93544	1.98904	2.6088	1.87056	2.41995	3.35773	1.96467	2.56213	1.22108	2.19918	0.979068	3.25803	2.56742	0.92167	33.7331	65.424	38.0144	26.5083	67.7668	62.355	135.121	130.911	158.555	122.012	0.679655	0.65091	0.387459	0.756947	0.342291	0.698179	0.368647	0.724689	0.458086	0.433003	1.4311	5.53212	2.36649	1.35899	-0.400171	5.82279	4.78252	8.39103	10.1159	11.0776	0	0	0	0	0	0	0	0	0	0	5.62378	12.4273	6.56964	5.45938	4.24102	11.2448	11.7229	15.1642	16.7234	19.1527	30.396	7.45545	16.3762	24.6139	26.0396	12.802	14.1782	4.54455	0.00990099	0	0	0	0	0	0	0	0	0	0	0	1
"4673"	24	83	0.409529	0.760436	0.593055	0.344884	0.546882	1.35511	2.15741	2.64258	3.13451	1.81358	2.23984	5.37024	1.46062	3.56806	0.643968	1.49582	1.11957	2.91327	3.19324	2.90808	31.4956	52.9058	37.275	19.1328	65.6462	107.407	159.13	180.346	196.351	123.935	0.445225	0.804855	0.518482	0.746407	0.330269	0.494091	0.223432	0.581923	0.785149	0.456766	-0.406542	6.5394	4.73583	-0.0520819	1.29525	2.28483	3.10502	8.0046	12.3172	10.1496	0	0	0	0	0	0	0	0	0	0	3.61472	11.6905	9.39961	3.38735	6.30552	9.36362	12.0907	16.4737	19.9522	19.1514	20.6139	10.2376	17.2673	25.1188	22.9604	21	9.55446	3.17822	0	0	0	0	0	0	0	0	0	0	0	0	0
"4674"	25	83	0.64802	0.617736	0.533604	0.343471	0.892739	0.994365	1.4626	1.99386	3.29399	1.94948	2.08748	3.26039	3.07112	3.82742	2.24095	1.84537	2.5491	2.86083	1.49995	1.52054	28.0357	49.8915	34.91	22.0865	73.4065	79.4581	109.777	134.466	206.117	136.281	0.682849	0.611626	0.653135	0.637815	0.393211	0.519323	0.643234	0.797189	0.342574	0.364026	3.8222	7.2575	5.40031	1.66154	-1.70078	2.65416	4.26725	7.09282	11.38	10.7732	0	0	0	0	0	0	0	0	0	0	7.9948	12.4567	9.61567	5.79809	3.66312	8.48164	11.3325	13.491	19.5941	21.0104	22.4951	3.0099	17.6139	24.7525	20.4653	24.5842	12.1188	2.09901	0	0	0	0	0	0	0	0	0	0	0	0	0
"4676"	27	83	0.26281	0.781925	0.51933	0.27385	0.650143	0.857618	1.76523	2.35815	2.79648	1.238	1.52333	2.54434	2.96272	1.3137	0.775034	2.19428	2.08302	2.65247	2.67523	4.24187	30.7342	57.9106	38.3375	26.7606	76.9694	76.4291	124.717	157.165	177.617	75.4169	0.486426	0.639093	0.679868	0.465027	0.235856	0.580965	0.494389	0.580965	0.644554	0.815842	-5.48377	8.23191	6.40066	1.82421	-2.58632	1.14712	5.036	8.65926	10.252	10.2757	1.89109	0	0	0	0	0	0	0	0	0	0.132108	13.8322	11.2794	5.93532	4.173	6.54822	11.7271	15.4289	16.9995	16.1573	15.6139	0.752475	10.6337	28.5644	20.297	27.7723	11.5248	1.9604	0	0.128713	0	0	0	0	0	0	0	0	0	0	0
"4678"	29	83	0.339761	1.06123	0.541793	0.475484	0.468709	1.00227	2.48397	2.68882	2.33039	1.77011	1.23554	3.25266	2.44649	3.18567	1.8662	2.19952	1.1037	2.2849	3.5315	2.0568	34.6044	69.0902	37.73	26.5569	41.7702	82.9223	170.292	174.464	141.735	122.121	0.292239	0.523794	0.713201	0.69786	0.592999	0.506228	0.40297	0.457362	0.80429	0.246205	-4.2148	9.01584	4.78612	3.44128	0.402931	0.545603	6.86414	6.16332	10.516	7.22557	0	0	0	0	0	0	0	0	0	0	-0.727154	15.121	10.1112	7.63069	4.45022	6.1195	14.7	13.4556	15.9657	15.6722	12.099	1.07921	10.9901	23.7624	22.5545	22.5149	6.18812	5.91089	0	0.0594059	0	0	0	0	0	0	0	0	0	0	1
"4679"	30	83	0.532211	0.99014	0.52121	0.368071	0.888173	1.23822	2.70069	3.01967	3.59222	1.69375	4.10132	3.84077	2.5836	0.762208	2.88087	3.06759	0.937218	1.81332	0.493997	1.31875	29.8518	62.5428	37.9414	28.8683	61.8229	89.7394	194.501	190.146	217.446	104.612	0.87001	0.48962	0.545215	0.308208	0.633663	0.746407	0.242244	0.583839	0.311221	0.39505	4.12107	7.49832	4.13813	2.09787	1.82758	4.10876	4.49348	9.53292	10.9424	11.7018	0	0	0	0	0	0	0	0	0	0	8.16658	14.1532	8.15039	6.10153	6.73273	8.28473	13.5524	17.2832	18.0805	19.2745	22.8416	1.28713	19.5545	21.5644	27.3267	22.3168	4.72277	0.039604	0	0	0	0	0	0	0	0	0	0	0	0	0
"4680"	31	83	0.42393	1.03737	0.527058	0.443654	0.708544	1.4668	1.82607	4.21326	3.89191	1.92703	1.04487	2.49029	1.50145	2.00609	2.16631	2.43085	3.04957	0.66989	1.35048	2.09906	37.8296	66.6206	44.3247	26.4123	56.1704	104.715	132.905	258.918	233.314	116.09	0.42191	0.441393	0.360726	0.380709	0.537836	0.499521	0.530693	0.169914	0.323432	0.59703	2.0758	8.29102	2.02825	5.45999	2.52468	5.25588	4.00443	9.66138	11.046	10.9368	0	0	0	0	0	0	0	0	0	0	6.27609	14.5143	8.45119	8.57117	7.62697	11.9592	10.1877	19.3114	20.1645	17.3304	28.703	1.39604	18.1485	23.198	21.297	9.9703	13.1683	0	0.029703	0	0	0	0	0	0	0	0	0	0	0	0
"4681"	32	83	0.464573	1.419	0.623927	0.482535	1.08661	1.8732	2.61424	4.02637	3.25069	2.24882	1.87647	1.5877	1.601	2.14112	4.21011	0.37571	2.36257	0.18525	2.16034	1.60478	28.7545	85.0297	53.5575	25.4693	64.6444	133.171	186.228	261.109	200.872	137.033	0.514213	0.504312	0.266667	0.414245	0.619165	0.183647	0.523432	0.107633	0.658746	0.287789	3.38556	9.20936	1.97269	1.76925	5.24113	4.3495	3.93509	9.2178	10.7615	11.1119	0	0	0	0	0	0	0	0	0	0	6.93409	16.5339	8.53917	6.1131	11.625	11.9102	12.4296	19.1429	17.7396	20.3825	24.802	0	16.8911	17.9109	5.87129	9.9604	7.89109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4683"	34	83	0.452874	1.13762	0.529739	0.404234	0.803194	1.39647	2.29308	4.11722	3.66151	2.3379	0.388868	1.13126	2.70864	1.51061	1.17601	2.48578	1.45174	2.25852	3.72508	1.4876	43.9573	74.1739	37.3875	34.4467	67.9448	98.0342	162.353	247.767	214.155	141.125	0.226445	0.345576	0.622442	0.243692	0.411745	0.612264	0.453135	0.393485	0.507921	0.372607	0.362243	6.70651	3.34099	0.749899	1.65838	4.5338	4.84904	9.88934	11.77	10.9617	0	0	0	0	0	0	0	0	0	0	4.82119	13.5806	7.97793	5.08372	7.6452	10.2345	12.4125	18.9126	19.2298	21.0558	23.9901	5.92079	23.2673	24.3267	21.4554	13.8218	6.94059	0.049505	0	0	0	0	0	0	0	0	0	0	0	0	1
"4684"	35	83	0.55938	1.08153	0.51998	0.375288	0.683584	1.65853	2.28941	3.1399	4.00273	1.8499	2.40756	2.68107	3.65619	2.30951	0.554131	0.118045	2.04314	1.724	2.4566	2.49589	37.4648	77.7056	34.663	32.2792	58.5742	136.647	157.959	204.134	238.282	111.022	0.66145	0.512616	0.79703	0.366017	0.437765	0.0220377	0.593399	0.584797	0.361716	0.521122	3.33234	5.22748	6.07094	1.85397	0.679657	1.90155	6.67808	9.89566	11.8614	10.2794	0	0	0	0	0	0	0	0	0	0	8.18939	11.6216	10.5693	5.58782	4.26669	10.4799	14.4262	17.0775	19.6748	17.4173	14.396	9.56436	9.49505	24.5545	26.604	12.7525	3.70297	0.128713	0	0	0	0	0	0	0	0	0	0	0	0	0
"4687"	38	83	0.460042	1.35836	0.630754	0.290905	0.697376	1.28145	2.45525	2.42001	3.88785	1.90215	0.871156	0.61058	0.516486	1.80682	1.73414	0.824127	0.315618	3.03064	0.916312	3.27576	36.6172	82.9452	47.4959	27.1026	61.1381	109.624	180.668	161.362	235.96	117.714	0.304695	0.249441	0.238614	0.40115	0.488221	0.22421	0.164026	0.546151	0.328383	0.664026	0.661643	9.50026	4.08145	0.0203621	-0.452859	1.23925	4.2427	6.62793	11.1001	10.3141	0	0	0	0	0	0	0	0	0	0	4.18548	17.0565	10.0002	3.58976	3.85612	8.12849	13.9689	13.2025	19.7746	17.5033	25.0396	1.0099	14.7426	22.3861	24.4653	20.8119	7.45545	5.9703	0	0	0	0	0	0	0	0	0	0	0	0	0
"4688"	39	83	0.411512	1.14724	0.598955	0.342501	0.96905	1.69232	2.72638	3.26145	2.95168	2.28105	0.174226	1.53863	3.92611	1.88175	2.74317	0.546747	0.559661	2.42905	4.2037	0.827478	45.4392	74.617	38.7072	29.0178	60.8688	121.56	201.401	205.385	176.889	144.945	0.190035	0.685723	0.766337	0.35931	0.591938	0.476844	0.145215	0.582242	0.828713	0.354125	-2.44396	7.35151	3.71242	-0.673584	4.27847	5.17108	3.23902	8.64336	12.1724	8.43029	0	0	0	0	0	0	0	0	0	0	1.43746	14.7801	8.21795	3.05191	9.23102	12.0187	13.0629	17.1404	19.1713	17.4115	19.7228	0.217822	21.0297	22.2772	14.2673	8.31683	3	0.990099	0	0	0	0	0	0	0	0	0	0	0	0	0
"4689"	40	83	0.632066	1.33092	0.577516	0.461346	0.958214	1.42051	1.78071	3.47952	3.08099	2.42263	2.43752	2.1159	3.17329	2.68355	0.42715	1.38529	3.01938	0.584846	3.05928	0.263355	43.8243	93.5778	39.0546	27.8065	80.2743	101.073	127.233	218.588	184.917	149.615	0.432769	0.312041	0.748515	0.592462	0.217115	0.444586	0.749835	0.300224	0.585149	0.121452	2.09286	6.24788	5.21338	3.43492	1.75613	4.49485	5.83694	10.3482	11.6843	9.08885	0	0	0	0	0	0	0	0	0	0	6.8125	14.386	9.76299	7.40389	8.77677	10.7759	11.7203	18.8435	18.9822	20.7828	21.2277	3.39604	14.6634	24.5743	16.0099	14.3366	10.505	1.0297	0	0	0	0	0	0	0	0	0	0	0	0	0
"4690"	41	83	0.577043	1.06063	0.523139	0.440697	0.84622	1.36341	2.35965	3.32049	3.58765	1.90272	2.99118	4.70686	2.39012	2.15621	2.00848	1.63643	1.95483	1.28914	3.61979	3.73588	36.8717	65.0124	44.5876	28.9986	68.4131	107.312	163.531	210.702	219.407	113.264	0.624401	0.809007	0.676238	0.734909	0.574611	0.465985	0.546865	0.27595	0.586799	0.617162	3.96506	8.04614	1.87659	3.43403	2.10515	3.83218	6.48878	10.4361	11.1539	11.784	0	0	0	0	0	0	0	0	0	0	7.77981	12.9043	6.85241	7.01218	6.32434	11.0562	13.2734	18.1994	18.6733	18.9265	24.4554	3.68317	19.901	21.0198	26.6436	10.604	4.17822	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4692"	43	83	0.46568	1.09746	0.584115	0.49889	0.787984	1.20987	1.99708	3.38119	3.67667	2.04551	3.39471	5.67235	4.23619	2.88977	1.30365	5.5866	4.385	1.10653	0.763283	2.06073	38.9229	67.7995	36.4032	26.3591	62.9559	91.5416	142.954	209.104	230.076	122.756	0.65091	0.709997	0.79703	0.732673	0.604314	0.665283	0.80462	0.268924	0.377558	0.409901	1.85383	8.91313	5.53427	4.16002	2.56135	4.76144	5.33048	9.77996	10.847	11.952	0	0	0	0	0	0	0	0	0	0	5.82487	14.0433	9.70339	7.72661	7.39479	9.5215	11.2308	17.8036	19.511	20.1066	26.604	0.534653	18.7129	17.9901	21.2277	15.6139	10.6634	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"4693"	44	83	0.534999	1.26584	0.578069	0.387277	0.971984	1.29296	2.62365	2.94253	3.54022	1.75551	1.78845	2.50255	3.48747	1.92772	4.70001	2.19788	0.651092	1.99762	2.09157	4.01019	35.9789	75.995	46.5346	33.2931	61.0403	103.394	180.715	188.41	214.12	111.184	0.63558	0.620888	0.470627	0.581284	0.694484	0.404024	0.273597	0.679655	0.421452	0.724422	2.60409	11.2179	3.60822	0.408484	4.9216	4.25951	5.23769	9.33093	11.8507	9.79531	0	0	0	0	0	0	0	0	0	0	6.50398	17.4837	9.35067	5.08783	9.72045	11.5418	14.3144	16.0318	19.6618	16.4912	18.6436	0	16.2772	24.9901	14.3861	8.12871	2.20792	1.12871	0	0	0	0	0	0	0	0	0	0	0	0	0
"4694"	45	83	0.498286	1.05242	0.554482	0.370612	0.79146	1.53576	2.54445	2.9629	3.60655	2.22732	2.86057	2.5978	4.81808	3.66728	0.935875	0.846158	1.41027	2.28263	2.7099	0.933902	40.1892	66.6089	36.5769	25.0277	78.2413	123.41	175.453	192.185	214.155	140.436	0.667838	0.618972	0.50297	0.672309	0.28925	0.302779	0.351155	0.526349	0.485149	0.289439	0.635254	7.21233	6.34803	3.7892	-0.0590732	3.94072	5.13891	9.38709	13.3944	9.58145	0	0	0	0	0	0	0	0	0	0	5.07926	14.3641	10.7823	7.11778	5.89948	12.7834	14.7419	16.6148	21.6946	19.1674	21.8812	1.34653	12.2178	20.6436	22.6436	9.38614	7.58416	0.00990099	0	0	0	0	0	0	0	0	0	0	0	0	0
"4695"	46	83	0.443361	1.02881	0.484408	0.392949	0.960118	1.61216	2.23764	3.27183	3.82225	2.40035	3.518	1.93298	1.56081	1.94696	0.772195	1.12798	1.59778	1.35297	1.25113	0.39132	30.3252	77.7467	33.6831	30.4375	76.336	127.349	161.065	218.021	225.724	148.223	0.830406	0.489939	0.711881	0.469499	0.519973	0.442989	0.533333	0.203769	0.454785	0.231023	2.28616	4.5081	5.54602	2.23467	2.64349	2.75715	5.91838	7.95437	11.7556	8.96919	0	0	0	0	0	0	0	0	0	0	6.1921	12.0787	10.3125	6.52243	7.49374	9.84448	14.041	16.0923	19.6462	21.6925	27.1188	7.56436	14.2772	26.1188	22.297	17.9406	5.70297	1.42574	0	0	0	0	0	0	0	0	0	0	0	0	0
"4696"	47	83	0.66174	1.1992	0.562016	0.365118	0.82108	1.33995	2.13971	3.16176	4.09365	2.34451	1.3164	1.72893	1.46385	2.38406	1.73487	0.994535	1.84821	2.13201	1.21849	1.16989	46.7974	74.8974	44.4789	28.8453	78.0173	106.938	154.618	206	246.099	133.813	0.620249	0.654424	0.585809	0.54679	0.541372	0.444906	0.580198	0.534015	0.308911	0.421452	3.45853	8.77514	4.77823	1.48438	0.698125	3.35334	6.18308	8.34384	12.064	11.821	0	0	0	0	0	0	0	0	0	0	7.48559	15.0268	9.41239	5.053	4.74448	9.755	13.5232	16.1761	21.2822	20.4677	21.2376	1.76238	16.7723	27.198	22.1683	12.4653	3.57426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4699"	50	83	0.618282	1.30158	0.708114	0.531493	0.932705	1.38328	2.07653	3.52156	3.73068	2.33349	1.80877	2.03086	1.39237	3.19949	1.10624	4.31073	1.7281	2.38201	1.12035	1.34709	37.7745	94.897	53.6974	36.544	82.8836	97.6547	153.443	220.613	228.691	143.729	0.646439	0.410731	0.543894	0.569147	0.32605	0.879911	0.563036	0.438518	0.40297	0.334323	4.04265	6.95293	4.01049	1.82365	2.32927	3.68469	4.84518	11.1412	11.0423	10.0262	0	0	0	0	0	0	0	0	0	0	8.27942	13.9578	9.49957	6.01629	8.97349	8.90948	12.6968	19.5944	19.0266	17.936	24.7327	3.81188	16.7525	23.8317	15.5743	20.5941	5.19802	0	0	0.019802	0	0	0	0	0	0	0	0	0	0	0
"4702"	53	83	0.37988	1.07295	0.416259	0.228078	0.630114	1.65979	2.74383	3.55807	3.39494	1.90615	2.00007	1.89609	2.9893	1.82403	1.13783	0.536558	0.435802	0.223265	2.10132	2.58563	31.8251	75.8499	27.1272	22.8066	46.9593	132.377	186.238	223.31	201.07	121.552	0.558927	0.606196	0.626403	0.424784	0.597242	0.16672	0.130693	0.218141	0.628713	0.561056	2.00189	7.14021	3.95508	-2.53703	3.37258	3.16516	7.943	8.68001	11.6796	10.3906	0	0	0	0	0	0	0	0	0	0	5.69594	14.1899	8.08945	1.13696	7.7706	12.0158	18.35	18.3328	19.4494	18.481	21.0198	4.22772	15.901	20.8614	21.5644	10.7525	0.0792079	0	0	0	0	0	0	0	0	0	0	0	0.039604	0	0
